MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.7,14.3,17.3,16,398
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2,4,A4,X,12.2,10.2,11.3,25,260
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2,4,M5,X,11.9,9.9,11,26,253
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2,4,A4,X,11.7,9.8,10.9,26,251
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2,4,M5,X,11.9,9.9,11,26,253
2003,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,17.3,13.4,15.6,18,359
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,13.6,9.5,11.8,24,271
2003,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,14.7,10.5,12.8,22,294
2003,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,14.2,9.5,12.1,23,278
2003,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2003,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,14,9.4,11.9,24,274
2003,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2003,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,14,9.4,11.9,24,274
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,13.5,10.2,12,24,276
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,12.5,8.9,10.9,26,251
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,AS4,X,13.9,10.2,12.2,23,281
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,M5,X,12.9,9.6,11.4,25,262
2003,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,12,8.7,10.5,27,242
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,12.6,9.1,11,26,253
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,12.6,9.1,11,26,253
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,M5,X,13.4,9.4,11.6,24,267
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,E,16.7,12.5,14.8,19,237
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,X,12.6,9.1,11,26,253
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,E,16.7,12.5,14.8,19,237
2003,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,14.6,10.2,12.6,22,290
2003,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,16.4,11.2,14.1,20,324
2003,CHRYSLER,VIPER SRT-10,TWO-SEATER,8.3,10,M6,Z,21.4,12,17.2,16,396
2003,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,14.8,13.5,14.2,20,327
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.9,12.1,15.3,18,352
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A5,X,16.1,12.5,14.4,20,331
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.8,12.3,14.8,19,340
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.9,14.1,17.3,16,398
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,18.6,15,17,17,391
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.9,13.5,15.9,18,366
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.1,12.8,15.2,19,350
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.5,13.8,16.4,17,377
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.1,14.6,18.2,16,419
2003,DODGE,DURANGO 4X4,SUV,4.7,8,A5,X,17.1,12.8,15.2,19,350
2003,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,21.1,14.6,18.2,16,419
2003,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,14.7,10.4,12.8,22,294
2003,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,14.6,10.2,12.6,22,290
2003,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,15.9,11.1,13.7,21,315
2003,DODGE,GRAND CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,14.7,10.4,12.8,22,294
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17,12.8,15.1,19,347
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M5,X,16.5,12.2,14.6,19,336
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.4,13.3,15.6,18,359
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.5,13.1,16.1,18,370
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.3,13.9,16.3,17,375
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.5,14.4,17.8,16,409
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,18.8,14.6,16.9,17,389
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,19.1,14.4,17,17,391
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A5,X,20.4,15.3,18.1,16,416
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.3,15.4,18.6,15,428
2003,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,17.9,15.9,17,17,391
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,18.6,15.8,17.3,16,398
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,20.7,14.2,17.8,16,409
2003,DODGE,RAM 2500 VAN,VAN - CARGO,3.9,6,A3,X,19.6,17.5,18.6,15,428
2003,DODGE,RAM 2500 VAN,VAN - CARGO,5.2,8,A4,X,18.6,15.8,17.3,16,398
