MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2004,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6,8,A4,X,19.7,15.3,17.7,16,407
2004,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,K1500 SUBURBAN AWD,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,17.9,13.5,15.9,18,366
2004,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,K1500 TAHOE AWD,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,MALIBU,MID-SIZE,2.2,4,A4,X,11.3,7.9,9.8,29,225
2004,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,11.8,8.1,10.1,28,232
2004,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2004,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,13.3,8.5,11.1,25,255
2004,CHEVROLET,MONTE CARLO #,MID-SIZE,3.8,6,A4,Z,15,9.7,12.6,22,290
2004,CHEVROLET,OPTRA,COMPACT,2,4,A4,X,12,8.6,10.5,27,242
2004,CHEVROLET,OPTRA,COMPACT,2,4,M5,X,12,8.7,10.5,27,242
2004,CHEVROLET,SSR,PICKUP TRUCK - SMALL,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,TRACKER VAN 4X4,SUV,2.5,6,A4,X,14,11.4,12.9,22,297
2004,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,16.8,12.2,14.7,19,338
2004,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17.2,12.3,15,19,345
2004,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,18.2,13.3,16,18,368
2004,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,18,14.1,16.2,17,373
2004,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,17.2,12.3,15,19,345
2004,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,13.5,9.3,11.6,24,267
2004,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,15.3,11.3,13.5,21,311
2004,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,14.2,9.5,12.1,23,278
2004,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2004,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,14,9.4,11.9,24,274
2004,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,AS5,Z,12.7,9.3,11.1,25,255
2004,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,M6,Z,15.7,10.1,13.2,21,304
2004,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2004,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,14,9.4,11.9,24,274
2004,CHRYSLER,PACIFICA,SUV,3.5,6,AS4,X,15.7,11.1,13.6,21,313
2004,CHRYSLER,PACIFICA AWD,SUV,3.5,6,AS4,X,15.9,11.5,13.9,20,320
2004,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.5,9.6,11.2,25,258
2004,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,11.2,8.9,10.2,28,235
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,A4,X,12.9,9.6,11.4,25,262
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,AS4,X,12.9,9.6,11.4,25,262
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,M5,X,11.8,9.4,10.7,26,246
2004,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,12,8.7,10.5,27,242
2004,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,12.7,9.3,11.1,25,255
2004,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,12.6,9.1,11,26,253
2004,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,12.7,9.3,11.1,25,255
